Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,,,
2016-01-19,21.892393112182617,44.597450256347656,161.25979614257812,13.64799976348877,22.343105028957808,45.58536748924314,163.01765575392437,14.031332969665527,21.629665456271873,44.156415356772804,159.66486195591298,13.385333061218262,22.288748238344667,45.40895285644735,162.8890373051117,13.913999557495117,212350800,43564500,195244400,60580500
2016-01-20,21.921838760375977,44.80032730102539,159.19326782226562,13.24666690826416,22.23892324662764,45.32074863331782,160.77963209262484,13.41866683959961,21.158571314009585,43.30962714056555,155.2230916711021,12.75,21.539072351917287,44.08584953013361,158.66162735911558,13.293333053588867,289337600,63273000,286547800,87579000
2016-01-21,21.810853958129883,44.526878356933594,160.08506774902344,13.33133316040039,22.168704650705457,45.497157052470875,161.9543926760738,13.548666954040527,21.502829308541838,44.36810554066074,158.32720780400922,13.001333236694336,21.982984058568928,44.98555500785194,159.67347555041897,13.436667442321777,208646000,40191200,195772900,47493000
2016-01-22,22.970474243164062,46.12342071533203,163.36923217773438,13.50333309173584,22.97953399485419,46.15870430729155,163.5750216982087,13.699999809265137,22.279685024508602,45.21488672893143,161.9629470892895,13.268667221069336,22.338570818538006,45.34719851636535,162.73468395962374,13.653332710266113,263202000,37555800,168319600,46861500
2016-01-25,22.52203369140625,45.682403564453125,160.8996124267578,13.092000007629395,22.995394177943087,46.440984260596295,163.05191014929486,13.571332931518555,22.4699405374761,45.558914309700484,160.70239315825847,13.058667182922363,22.993128807431845,45.8147120381896,162.85469088079552,13.337332725524902,207178000,34707700,130371700,40480500
2016-01-26,22.6466064453125,46.0175895690918,163.09481811523438,12.904000282287598,22.84818126624006,46.2557488691669,163.3777917717913,13.187999725341797,22.211748521152266,45.47070711975079,161.22549364281684,12.592000007629395,22.633017675173676,45.68240539698309,161.56848487752268,13.113332748413086,300308000,28900800,141036800,74463000
2016-01-27,21.158571243286133,45.17960739135742,161.31982421875,12.538000106811523,21.88559967029241,46.04403522241438,164.26101276479454,12.883999824523926,21.1404517348817,45.00319279291489,160.40230235102206,12.38466739654541,21.751972183745465,45.87643983972111,162.56318384633232,12.825332641601562,533478800,36775200,185681700,54258000
2016-01-28,21.310321807861328,45.92054748535156,162.16017150878906,12.646666526794434,21.40771202188437,46.05285591480436,163.09483383508498,12.751999855041504,20.92529169361491,45.20606985292313,160.48806618094815,12.160667419433594,21.242376231920517,45.74413288125246,162.8890443081373,12.719332695007324,222715200,62513800,143798800,68892000
2016-01-29,22.046398162841797,48.593223571777344,166.11317443847656,12.74666690826416,22.046398162841797,48.593223571777344,166.25037615263764,12.916000366210938,21.369197773580535,47.631767391685344,162.82041180426404,12.538666725158691,21.468853304511438,48.275677917460115,162.94046003308608,12.66333293914795,257666000,83611700,210529300,42784500
2016-02-01,21.840301513671875,48.25804138183594,166.0531768798828,13.129332542419434,21.9037180618825,48.59322887182169,166.8506505536566,13.3013334274292,21.607018470766498,48.07280751822388,164.50111979636964,12.183333396911621,21.849361267412156,48.407995008209625,165.09279085788089,12.583999633789062,163774000,44208500,136061600,79464000
2016-02-02,21.398645401000977,46.74970245361328,163.060546875,12.185333251953125,21.751967092329274,47.86110899368365,164.61260401668545,12.874667167663574,21.353346640592846,46.4409793493797,162.52889337779794,12.01533317565918,21.611543527020604,47.781722571905085,164.6040338141243,12.82800006866455,149428800,56313800,182564900,86604000
2016-02-03,21.822185516357422,46.00875473022461,164.03805541992188,11.565333366394043,21.933164493577326,47.09370004124051,164.44964749780635,12.262666702270508,21.308056936689525,45.21489066615013,160.43659529881123,11.345333099365234,21.516426122318794,46.97021082345755,164.13237996738252,12.239333152770996,183857200,57559800,205054900,118971000
2016-02-04,21.997526168823242,45.86763000488281,164.29531860351562,11.688667297363281,22.16376082929042,46.58210776052818,165.28142824650237,11.732000350952148,21.67644516346597,45.3119250838253,162.88903356359612,11.13266658782959,21.829015582588557,45.95583563972972,163.53215196144242,11.380000114440918,185886800,46987100,139531800,65781000
2016-02-05,21.41001319885254,44.24462127685547,161.1654510498047,10.84000015258789,22.07039474706161,45.867629852378975,164.35531901668497,11.533332824707031,21.334867692945846,43.715380739875116,160.52233271913167,10.515999794006348,21.979307337421076,45.814704452749226,163.77223134399387,11.420000076293945,185672400,62009000,180788300,141564000
2016-02-08,21.635452270507812,43.58306884765625,158.99606323242188,9.866000175476074,21.79257625205212,43.724199881594956,159.5963046311075,10.476667404174805,21.186848266455154,42.50694261085534,156.74943981836367,9.733332633972168,21.207342018998823,43.70655808174896,159.29619047390528,10.473333358764648,216085600,59290500,191526700,139695000
2016-02-09,21.630903244018555,43.4683952331543,159.00460815429688,9.883333206176758,21.847236095501568,44.315184731526266,160.29942841302474,10.652667045593262,21.38952304458197,42.9303321592898,157.09240618671618,9.403332710266113,21.47150155332423,43.239058583797274,157.22960793725193,9.48799991607666,177324800,46740500,184513100,129774000
2016-02-10,21.466943740844727,43.84769058227539,158.86737060546875,9.57800006866455,21.940596905988752,44.44749833778416,161.49986132694147,10.33133316040039,21.428232154351168,43.68009852537682,158.73873909731597,9.449333190917969,21.84267823951521,44.00646342137062,159.84490987976457,10.033332824707031,169374400,38237000,148214100,156097500
2016-02-11,21.33714485168457,43.830047607421875,156.80088806152344,10.031332969665527,21.56941784655839,44.20051867699383,157.86418217658584,10.883999824523926,21.08437810056491,42.789204963388734,155.28312452183079,9.800000190734863,21.357640345278348,42.93915858066264,156.35498884110615,10.133333206176758,200298800,48878600,219058900,213786000
2016-02-12,21.403181076049805,44.544532775878906,160.0335693359375,10.06933307647705,21.519317562048393,44.70330563713774,160.05070973738273,10.46733283996582,21.180018755728497,43.88298030891041,157.74406965251288,9.579999923706055,21.448725647690313,44.32401528688941,158.6015607587068,10.333333015441895,161405600,34243300,127632400,108537000
2016-02-16,22.006629943847656,45.38849639892578,162.73471069335938,10.344667434692383,22.054450434014502,45.38849639892578,162.7604343876445,10.863332748413086,21.544363468220652,44.535630576682244,160.89110948676563,10.27400016784668,21.637726785970916,45.21970109733201,161.86864912244025,10.579999923706055,196231600,37291200,120250700,83907000
2016-02-17,22.343658447265625,46.5700798034668,165.39285278320312,11.245332717895508,22.364152203676603,46.881022861288635,165.77015088136508,11.28933334350586,21.895054358558337,45.70833126884724,163.78933586601482,10.445332527160645,22.013466782744754,45.743868199282,163.91796735453715,10.600000381469727,179452800,40789000,136009500,87378000
2016-02-18,21.920103073120117,46.36574172973633,164.7155303955078,11.118000030517578,22.518999910825947,47.040929767478026,165.72737711589485,11.529999732971191,21.881389749414147,46.285785340766594,164.39826274423416,10.98466682434082,22.507613332556907,46.49012097067975,165.66734643361,11.494667053222656,156084000,27176000,102343000,58314000
2016-02-19,21.870004653930664,46.03705978393555,164.63827514648438,11.10533332824707,22.03396164994801,46.44572449789035,164.79261724898242,11.166000366210938,21.81535290104085,45.7794220077072,163.30916145422816,10.833333015441895,21.860895738891045,46.170321637568065,163.92655603276944,10.910667419433594,141496800,33559100,114793000,44391000
2016-02-22,22.06128692626953,46.7744140625,167.02212524414062,11.849332809448242,22.065842252518742,47.08535372205037,167.16789716960938,11.927332878112793,21.84267817470126,46.44570254927462,166.17320429482388,11.323332786560059,21.931487925733745,46.44570254927462,166.24180515697563,11.341333389282227,137123200,25008300,103640300,75901500
2016-02-23,21.56258773803711,45.46847152709961,164.9126739501953,11.814000129699707,21.974756184087802,46.5256700099674,166.6276559351136,12.11533260345459,21.530707401731974,45.29079022696505,164.79261265034782,11.578666687011719,21.951984763490994,46.49901900109334,166.3532525370751,11.744000434875488,127770400,28895300,111455300,89766000
2016-02-24,21.883670806884766,45.628379821777344,165.66729736328125,11.933333396911621,21.947431485446195,45.75275570280894,165.9502710296339,11.966667175292969,21.250615873527433,44.597832450244496,162.3402404017755,11.189332962036133,21.400910390720682,45.033148033855085,163.46355178124134,11.516667366027832,145022800,33014500,150812200,80934000
2016-02-25,22.03395652770996,46.285797119140625,167.6738739013672,12.495332717895508,22.03395652770996,46.285797119140625,167.6824571898852,12.567999839782715,21.690102448628732,44.962078484779326,165.3500793779234,11.680000305175781,21.87227723237511,45.95708894261307,166.12181645623198,11.90999984741211,110330800,26939500,110728300,86260500
2016-02-26,22.0681209564209,45.575077056884766,167.28793334960938,12.689332962036133,22.320885980039563,46.80107424895682,168.65134104037836,12.800000190734863,21.992973705896105,45.39739576413698,167.1250079492768,12.333333015441895,22.134157554017595,46.7300003762622,168.55702958152858,12.579999923706055,115964400,35975900,129833700,90976500
2016-02-29,22.01802635192871,45.201934814453125,165.97601318359375,12.795332908630371,22.368711840437445,45.88600536807471,168.26551337412195,13.09000015258789,22.00891743487479,45.00648511656476,165.7787938490841,12.614666938781738,22.05673794639667,45.61948182041324,167.30512730943624,12.826666831970215,140865200,31654000,125918100,67485000
2016-03-01,22.8924560546875,46.71223449707031,169.8776092529297,12.423333168029785,22.94710780656531,46.72111703651063,169.9633636203195,13.063332557678223,22.184253993939176,45.23748216481287,166.73918782008647,12.180000305175781,22.236629820110153,45.2819050289806,167.2193808751988,12.949999809265137,201628400,33024500,141799700,100683000
2016-03-02,22.942548751831055,47.04093933105469,170.64076232910156,12.555999755859375,22.97442907761007,47.049821869862605,170.69220971169614,12.567999839782715,22.68978207076353,46.33910015063281,169.14015261012705,12.100000381469727,22.887897012973806,46.5612008997039,169.56032804178014,12.248666763305664,132678400,29289900,102415000,72936000
2016-03-03,23.11334228515625,46.50790023803711,171.30963134765625,13.049332618713379,23.161162784850692,47.05871259192095,171.32678483930505,13.161333084106445,22.87423804933618,46.001510749683995,169.87762227557025,12.281332969665527,22.903842456776445,47.05871259192095,170.46071014882568,12.552000045776367,147822800,24427800,95172200,72435000
2016-03-04,23.45719337463379,46.223609924316406,171.866943359375,13.402667045593262,23.625703933096855,46.59674097015181,172.65584672440212,13.60200023651123,23.083736603257467,45.93932121748406,170.66646099394492,13.166666984558105,23.31145423152828,46.55232149514463,171.50679864974597,13.199999809265137,184220400,33034200,129293600,97336500
2016-03-07,23.197601318359375,45.3351936340332,172.0041961669922,13.685999870300293,23.41621008862697,46.019264194214614,172.41580145819333,13.979999542236328,22.9903773899928,44.93541508668273,170.8551608353531,13.15999984741211,23.316013750748795,45.80604942082606,170.93233192084818,13.178667068481445,143315600,38407800,100219000,79941000
2016-03-08,23.006311416625977,45.886016845703125,170.12620544433594,13.506667137145996,23.1725460476041,46.3124498840439,171.42959539941768,13.833333015441895,22.862849938066372,44.95319097353237,169.96329314869047,13.479999542236328,22.94938201027489,45.130872253421494,170.915108661238,13.566666603088379,126247600,33835100,123974900,62680500
2016-03-09,23.026809692382812,46.94321060180664,170.96653747558594,13.914667129516602,23.131559604260957,46.95209313988466,171.3180987956993,13.958000183105469,22.833248297491732,46.07257614366838,170.15191066438118,13.519332885742188,23.07007486504799,46.09922714689063,170.94938399422568,13.63466739654541,108806800,28251600,94801200,48129000
2016-03-10,23.038198471069336,46.241371154785156,171.10372924804688,13.678667068481445,23.28185633189265,47.03204920872378,172.41570236885863,14.219332695007324,22.805927189779528,45.450693100846536,169.25155883922724,13.378000259399414,23.092851968012443,47.02316667070805,171.4638869419311,14.0,134054400,38387800,156838700,77887500
2016-03-11,23.286405563354492,47.14754867553711,173.8649444580078,13.833333015441895,23.29095915156711,47.14754867553711,173.90782164311403,13.961333274841309,23.11333967636476,46.53455180299354,171.08668080933177,13.688667297363281,23.281850237794213,47.08536073436553,172.57870741050078,13.862000465393066,109632800,32275700,137964500,50146500
2016-03-14,23.345613479614258,47.23637390136719,173.6419677734375,14.34333324432373,23.434424964388427,47.609504828993295,174.1050072637513,14.447999954223633,23.177102899542245,46.75663897868739,173.0160028618519,14.042667388916016,23.206707306916254,46.82770943838573,173.35042390604445,14.176667213439941,100304400,24083600,73612000,60985500
2016-03-15,23.81471061706543,47.609527587890625,173.3590087890625,14.555999755859375,23.951340850204627,47.609527587890625,173.66770617017366,14.597999572753906,23.648475979558494,46.85438622405208,172.39862275195148,14.100000381469727,23.67352505832458,46.86326876489015,172.66444295263196,14.284667015075684,160270800,21104800,93169100,47707500
2016-03-16,24.13123893737793,48.28469467163086,174.36224365234375,14.795332908630371,24.20866210216949,48.50679538932739,174.7738488164103,14.838666915893555,23.816987477735683,47.44071465557444,172.82734028304242,14.468000411987305,23.821542803516213,47.48513412131614,172.87021745650057,14.533332824707031,153214000,31691700,129303200,52750500
2016-03-17,24.092527389526367,48.560096740722656,175.46841430664062,15.092000007629395,24.245097793785717,48.86215382721403,175.98290113462542,15.233332633972168,23.901243665467984,47.973751030355594,173.87348027976282,14.666666984558105,24.02876498994174,48.16031480433881,174.27650215803618,14.764666557312012,137682800,28223900,134278500,56743500
2016-03-18,24.119855880737305,47.520668029785156,176.15797424316406,15.515999794006348,24.25193255008627,48.83550378831831,176.5027345564575,15.631999969482422,23.95362294978774,47.4851311038548,175.6580625826545,15.204000473022461,24.21549688791497,48.79108093641147,175.9769665300391,15.273332595825195,176820800,67625500,138372400,70677000
2016-03-21,24.117578506469727,47.849388122558594,176.40789794921875,15.887999534606934,24.513806753372947,47.911576064039245,176.64061836045767,15.991999626159668,23.942234933159686,47.02317302689999,175.65803714293466,15.666666984558105,24.122132095293672,47.30746172766546,175.89075755417355,15.689332962036133,142010800,23925700,72926700,79617000
2016-03-22,24.30202865600586,48.03594970703125,176.31309509277344,15.616000175476074,24.43182765112474,48.1958625173785,176.8905757941965,15.932666778564453,23.95817450715317,47.49402333740875,175.4598087982022,15.503999710083008,23.96728342192353,47.62728514236095,175.62356138226056,15.814000129699707,129777600,23124100,97471900,64740000
2016-03-23,24.16766929626465,47.94710922241211,175.14952087402344,14.838666915893555,24.381724405371475,48.186978430225466,176.1148601864366,15.648667335510254,24.115295218939032,47.74277694664259,174.97712758101102,14.802000045776367,24.247371849551648,48.071485095577174,175.92523808553233,15.4913330078125,102814000,20129000,81052500,74232000
2016-03-24,24.062925338745117,48.16033172607422,175.0718994140625,15.183333396911621,24.195002001930924,48.26694253922743,175.10638332564503,15.259332656860352,23.885305837318374,47.733898640428094,173.8824674996412,14.333333015441895,24.01738250050418,47.83162352465742,174.10656031789244,14.385333061218262,104532000,19950000,84360900,74413500
2016-03-28,23.95362091064453,47.565086364746094,175.17538452148438,15.350666999816895,24.18133856778583,48.23138845969458,175.7097669271098,15.654000282287598,23.92401650331354,47.378522591517566,174.71857120988284,15.0,24.138071656977672,48.16031460951931,175.49428845364636,15.440667152404785,77645600,17025100,62408200,58885500
2016-03-29,24.520639419555664,48.604530334472656,176.79574584960938,15.342000007629395,24.54568850290185,48.73779214834221,176.90779884672355,15.491999626159668,23.883029231858547,47.48514397612548,174.4513393754803,15.022000312805176,23.885306895075832,47.67170780435189,174.76162885446092,15.326000213623047,124760400,23924300,92922900,60214500
2016-03-30,24.948747634887695,48.90658187866211,177.57147216796875,15.12600040435791,25.144584972160686,49.4307397564253,178.30409095496665,15.699999809265137,24.730138877841835,48.77332346912197,177.20084242133223,15.100000381469727,24.74152545640225,48.79997447323233,177.81280696271628,15.672666549682617,182404400,23008300,86365300,60495000
2016-03-31,24.818941116333008,49.06648254394531,177.14053344726562,15.317999839782715,25.026164969422446,49.38630807010915,177.90763622739723,15.82800006866455,24.793892040962913,48.73777448160468,176.9767677158171,15.000666618347168,24.985175731302967,48.81773086314564,177.4766793138006,15.28933334350586,103553600,26360500,94584100,120193500
2016-04-01,25.04665756225586,49.36854934692383,178.34719848632812,15.839332580566406,25.04893522464263,49.40408627661573,178.53682057082062,16.52666664123535,24.639042862391353,48.48014643855523,175.81316985880196,15.550000190734863,24.77111948326647,48.90657942789358,176.1320869018633,16.32200050354004,103496000,24399200,114423500,239962500
2016-04-04,25.303985595703125,49.24417495727539,177.76974487304688,16.465999603271484,25.547643408842188,49.4485072256431,178.47652059581245,16.808000564575195,25.110424205602452,48.86216142411327,177.4594553377434,16.242666244506836,25.14458220017009,49.24417495727539,178.26965652168926,16.607999801635742,149424800,18928800,63497000,202129500
2016-04-05,25.005678176879883,48.47126007080078,175.9942169189453,17.031333923339844,25.215179765311067,49.12867627321622,177.77837201090807,17.104000091552734,24.916868419630553,48.38241775359067,175.73564009571146,16.0,24.93736391449088,49.03095141877903,176.40793194506134,16.03333282470703,106314800,19272300,99662200,149230500
2016-04-06,25.267549514770508,48.96876907348633,177.91624450683594,17.69466781616211,25.272104840555333,49.039842935356575,177.97658478550787,17.849332809448242,24.86676597574533,48.160322534147696,175.81317273659397,16.89666748046875,25.101316607927004,48.29358433066028,175.99418042084892,16.931333541870117,105616400,21188700,91839800,175582500
2016-04-07,24.716476440429688,48.38241958618164,175.787353515625,17.14666748046875,25.144585040302847,48.78220155630007,177.1750355489033,17.95599937438965,24.620835434715676,48.17808733234066,175.0461069670708,16.96733283996582,25.03755745599756,48.746664628069986,176.81303325566944,17.76333236694336,127207600,19225100,113859000,132843000
2016-04-08,24.743797302246094,48.346885681152344,176.2613983154297,16.67133331298828,24.9965622608515,49.11091274093484,177.4249873791951,17.38800048828125,24.63221441810096,48.25804674400991,175.71838833210413,16.534666061401367,24.80072670696798,48.568986412996644,176.98540285868856,17.366666793823242,94326800,22167200,95040600,110458500
2016-04-11,24.82577896118164,48.24916458129883,175.84764099121094,16.661333084106445,25.18785095030909,48.99542318166154,177.61456674911346,17.266000747680664,24.7825137864246,48.24027865412251,175.75282995585735,16.35333251953125,24.814394120392063,48.40907738059,176.90779118524858,16.733333587646484,117630000,21414200,83757500,137425500
2016-04-12,25.14913558959961,48.55122756958008,177.48532104492188,16.521333694458008,25.16279809143557,48.666717524893755,177.7697542299013,16.786666870117188,24.74379848655482,47.76054601595959,175.57187100179715,16.242000579833984,24.898644806956074,48.30247241346824,176.0200699434402,16.633333206176758,108929200,24944300,115350600,86448000
2016-04-13,25.513486862182617,49.173099517822266,179.27806091308594,16.968666076660156,25.581801117846997,49.253055914964584,179.36425754922897,17.03333282470703,25.23111744993787,48.7644349942007,178.27823780157127,16.488666534423828,25.23111744993787,48.96876725601148,178.4161471586961,16.567333221435547,133029200,20818000,96336400,73884000
2016-04-14,25.527143478393555,49.18198776245117,179.2866973876953,16.790666580200195,25.593181793115217,49.37743749556267,179.79523656072848,17.12266731262207,25.351801684878943,48.9243500940748,178.9333227002298,16.73666763305664,25.41783999960061,49.05761189192142,179.33842326680514,16.866666793823242,101895600,20877100,65212900,61983000
2016-04-15,25.01478385925293,49.439613342285156,179.08847045898438,16.96733283996582,25.572693152061895,49.679479097377914,179.4246163564837,16.97333335876465,24.98745885276858,48.9598750541247,178.76093896591644,16.607999801635742,25.529426241997918,49.12867035300154,179.2867069750064,16.753999710083008,187756000,28793800,75761600,56286000
2016-04-18,24.475093841552734,50.15923309326172,180.3468780517578,16.92533302307129,24.809837328434455,50.27472643339106,180.38134882267988,17.220666885375977,24.352126101794067,49.04872933160261,178.41618608604705,16.777332305908203,24.79617482535498,49.297484478726446,179.08847790901285,16.815332412719727,243286000,23786000,82531000,64071000
2016-04-19,24.34529685974121,50.097042083740234,180.91571044921875,16.4913330078125,24.593508285360898,50.43463615551335,181.17428723256285,16.95800018310547,24.190448775117243,49.46627679912891,180.08828052463147,16.083332061767578,24.56618153959857,50.31026028406755,180.77781422962855,16.874666213989258,129539600,29596800,88316100,95362500
2016-04-20,24.39539337158203,49.386322021484375,181.08810424804688,16.6646671295166,24.614002126389238,50.19476860145266,181.7948667626274,16.910667419433594,24.1517355340768,49.2974830786701,180.47613963080528,16.100000381469727,24.28381219969405,50.00820478814961,180.95880928013082,16.417333602905273,122444000,36195700,81100300,77911500
2016-04-21,24.13123893737793,49.55511474609375,180.1141357421875,16.55266761779785,24.34984766645425,49.9548967455794,181.2173844024611,16.726667404174805,24.028764955488953,49.23528914650523,179.83831700123838,16.46066665649414,24.34984766645425,49.57288321151403,181.10533139498034,16.599332809448242,126210000,38909100,85695000,41746500
2016-04-22,24.065200805664062,46.001502990722656,180.1141357421875,16.916667938232422,24.24737561669832,46.57896625533455,180.38994133137518,16.933332443237305,23.823820657789263,45.10421751555939,179.20050917837608,16.380666732788086,23.91263040039783,46.116996321442684,179.75213350851288,16.592666625976562,134732400,126834100,99251700,56794500
2016-04-25,23.928571701049805,46.2946662902832,179.80386352539062,16.788000106811523,24.05837069543036,46.31243475136509,179.84696185177864,17.158666610717773,23.79877270666925,45.86823339128022,178.88160931738477,16.71733283996582,23.910353871612713,46.00149176591322,179.50218839243703,16.867332458496094,112126400,33226900,66166500,55054500
2016-04-26,23.762338638305664,45.69944381713867,180.07102966308594,16.916000366210938,23.978671468318524,46.50789031812325,180.58818320420755,17.048667907714844,23.662144044390907,45.38850415867849,179.5883600389782,16.625999450683594,23.662144044390907,46.42793392180661,180.17445511060592,16.803333282470703,224064800,33532600,75864200,48357000
2016-04-27,22.275339126586914,45.2552490234375,180.44171142578125,16.764667510986328,22.47800768402633,45.7527559391221,180.83818452334827,17.0,21.78802352360363,44.90877238477747,179.32122053168533,16.626667022705078,21.86089309776895,45.73498747188459,179.68322285406745,16.850000381469727,458408400,43369300,77329400,48087000
2016-04-28,21.59446144104004,44.331302642822266,178.8040313720703,16.513999938964844,22.28899911131143,45.104212157230066,180.79505032609447,16.89533233642578,21.462384809862105,44.02924554458425,178.38170198895128,16.496000289916992,22.227516120851355,44.970950376923824,179.67457280603315,16.656667709350586,328970800,43134800,97216200,37785000
2016-04-29,21.346248626708984,44.30465316772461,177.83871459960938,16.05066680908203,21.569412652619413,44.642247230022576,178.52824841988658,16.562000274658203,21.066156934707926,43.842683237471654,176.71822378562933,15.854000091552734,21.403178030147128,43.842683237471654,178.174860528627,16.542667388916016,274126000,48411700,142424100,81207000
2016-05-02,21.323486328125,44.96207046508789,179.2522430419922,16.1200008392334,21.423682676959075,45.08644632650914,179.43323760429186,16.21266746520996,21.04111685282237,44.22469444525043,177.907659400714,15.654666900634766,21.398633589750556,44.420144164048416,178.3472307752048,16.100000381469727,192640400,33114500,62188000,57658500
2016-05-03,21.674165725708008,44.22469711303711,177.69215393066406,15.48799991607666,21.80168705216353,44.7843919121835,178.2437782420767,15.927332878112793,21.33258925497549,44.064784313280995,176.9336655705613,15.441332817077637,21.451001667063075,44.722203977721485,178.00244342781875,15.824000358581543,227325200,26460200,106422100,64533000
2016-05-04,21.448728561401367,44.30465316772461,176.70094299316406,14.837332725524902,21.838125580749733,44.4734518933677,177.42496057882155,15.630666732788086,21.36447239543144,43.94040810200435,176.1924170087672,14.69333267211914,21.678722164375387,44.27800216430232,176.6837141864719,15.352666854858398,164102000,24257600,92243800,130507500
2016-05-05,21.361665725708008,44.36684036254883,176.66650390625,14.10200023651123,21.55182254759705,44.68666595424089,177.53703226369043,15.242667198181152,21.233367989457836,44.18027656372452,176.23554692997516,13.986000061035156,21.53578533056578,44.304652429607394,177.17502998183116,15.230667114257812,143562000,25390700,67619200,168822000
2016-05-06,21.242534637451172,44.766624450683594,177.31292724609375,14.328666687011719,21.40977966897925,44.766624450683594,177.35602557112685,14.424667358398438,21.043213420500845,44.118090698901526,175.7270088382698,13.87399959564209,21.391452667499642,44.34907397651347,175.88214702627414,14.057999610900879,174799600,24787300,89315000,85278000
2016-05-09,21.258575439453125,44.482337951660156,177.45944213867188,13.928000450134277,21.48309653977294,44.944307918471495,177.89901346775625,14.40999984741211,21.212753558216193,44.420150012761376,177.00262885008564,13.786666870117188,21.30668710380737,44.85546897404137,177.18363654545078,14.381333351135254,131745600,17951600,74374900,71646000
2016-05-10,21.40290641784668,45.326316833496094,179.66595458984375,13.912667274475098,21.437272385346642,45.39738730395737,179.68319655079452,13.964667320251465,21.10278058072683,44.588940792155,178.10589249374894,13.666666984558105,21.382287886102134,44.71332004619149,178.17484718578928,13.83666706085205,134747200,22891000,77472200,61059000
2016-05-11,21.194421768188477,45.35297393798828,177.9851837158203,13.93066692352295,21.43727156617035,46.00150774226996,179.7434819231394,14.36533260345459,21.182965863484345,45.308554464350365,177.9851837158203,13.736666679382324,21.41665303521369,45.42404780699983,179.20048522110127,13.839332580566406,114876400,24039100,81727000,77428500
